,negative,neutral,positive
30000,0.0003375673259142786,0.6502082943916321,0.3494541645050049
30001,0.0002982867299579084,0.994917631149292,0.004784139338880777
30002,0.00027995428536087275,0.5371347665786743,0.46258530020713806
30003,0.0005590063519775867,0.9990410208702087,0.000399949582060799
30004,0.0003366744494996965,0.0024689212441444397,0.9971944093704224
30005,0.00015489791985601187,0.030422456562519073,0.9694226384162903
30006,0.0016316373366862535,0.9981493949890137,0.00021896223188377917
30007,0.0001597711379872635,0.009662450291216373,0.9901778101921082
30008,0.00021628322429023683,0.0045567783527076244,0.9952269792556763
30009,0.0002899411483667791,0.9965474009513855,0.0031626352574676275
30010,0.00042502235737629235,0.4260430634021759,0.5735319256782532
30011,0.9986727237701416,0.0010796594433486462,0.0002475932997185737
30012,0.0004732286324724555,0.0020322268828749657,0.9974945783615112
30013,0.0016135782934725285,0.9957796335220337,0.0026068210136145353
30014,0.00020047294674441218,0.9908717274665833,0.008927796967327595
30015,0.0002982867299579084,0.994917631149292,0.004784139338880777
30016,0.0002982867299579084,0.994917631149292,0.004784139338880777
30017,0.0003304400888737291,0.9994613528251648,0.00020820788631681353
30018,0.0005968280020169914,0.9941169023513794,0.005286251660436392
30019,0.9983331561088562,0.0013822620967403054,0.0002846115967258811
30020,0.0002206269564339891,0.014392833225429058,0.9853864908218384
30021,0.00015189277473837137,0.9840117692947388,0.015836354345083237
30022,0.00033143674954771996,0.7005454301834106,0.299123078584671
30023,0.00041193648939952254,0.0034257089719176292,0.9961622953414917
30024,0.0005482367123477161,0.0013158797519281507,0.9981358051300049
30025,0.0005070673068985343,0.03786922246217728,0.9616237282752991
30026,0.00023686802887823433,0.9924477338790894,0.007315345108509064
30027,0.0002534966333769262,0.999363124370575,0.0003833252121694386
30028,0.0002982867299579084,0.994917631149292,0.004784139338880777
30029,0.0002982867299579084,0.994917631149292,0.004784139338880777
30030,0.00019563283422030509,0.08311371505260468,0.9166907072067261
30031,0.0003826903412118554,0.998897910118103,0.0007193731144070625
30032,0.0002768203557934612,0.0030452567152678967,0.9966779947280884
30033,0.001122938236221671,0.6321505904197693,0.36672648787498474
30034,0.0002982867299579084,0.994917631149292,0.004784139338880777
30035,0.00039652956183999777,0.004300808068364859,0.995302677154541
30036,0.0002750209823716432,0.9993846416473389,0.00034033932024613023
30037,0.0005065639270469546,0.9743444919586182,0.025148972868919373
30038,0.991048276424408,0.008732417598366737,0.0002193646942032501
30039,0.00025283824652433395,0.9959779381752014,0.00376923568546772
30040,0.00019023720233235508,0.008726565167307854,0.9910831451416016
30041,0.9979445338249207,0.0018810731125995517,0.0001743653992889449
30042,0.0002982867299579084,0.994917631149292,0.004784139338880777
30043,0.00016143346147146076,0.008926513604819775,0.9909120798110962
30044,0.0002982867299579084,0.994917631149292,0.004784139338880777
30045,0.00019139832875225693,0.012368440628051758,0.9874401092529297
30046,0.00016214167408179492,0.9963818788528442,0.003455997444689274
30047,0.00036967056803405285,0.0015687313862144947,0.9980615973472595
30048,0.15183141827583313,0.8413020968437195,0.006866496987640858
30049,0.0032082407269626856,0.9959332346916199,0.0008585402392782271
30050,0.00018872956570703536,0.9237803220748901,0.07603097707033157
30051,0.00017509744793642312,0.01453421451151371,0.9852906465530396
30052,0.0003498439909890294,0.4089002311229706,0.5907498598098755
30053,0.9989331364631653,0.0007833640556782484,0.00028355882386676967
30054,0.0005656194407492876,0.999279797077179,0.00015459590940736234
30055,0.00033162496401928365,0.9993281364440918,0.00034017988946288824
30056,0.0001965404226211831,0.012570293620228767,0.9872331619262695
30057,0.0002982867299579084,0.994917631149292,0.004784139338880777
30058,0.9826135039329529,0.01648346334695816,0.0009030026267282665
30059,0.00028591492446139455,0.999370276927948,0.000343778490787372
30060,0.9952120780944824,0.004185819532722235,0.0006021383451297879
30061,0.00016896810848265886,0.9992897510528564,0.0005413010949268937
30062,0.000308461079839617,0.987379252910614,0.012312249280512333
30063,0.0001671156205702573,0.028074344620108604,0.9717584848403931
30064,0.998117208480835,0.001607156591489911,0.00027563024195842445
30065,0.00040355001692660153,0.9808138012886047,0.01878277026116848
30066,0.9979105591773987,0.0018520907033234835,0.00023727543884888291
30067,0.00021991405810695142,0.9836282730102539,0.016151875257492065
30068,0.9933860898017883,0.00633174879476428,0.0002822163514792919
30069,0.9981305003166199,0.0015216934261843562,0.0003478090511634946
30070,0.9857153296470642,0.011908095329999924,0.0023765345104038715
30071,0.8651598691940308,0.13445231318473816,0.00038784550270065665
30072,0.0002352127048652619,0.004324108362197876,0.9954406023025513
30073,0.998785674571991,0.0009235424222424626,0.0002907775342464447
30074,0.998675525188446,0.0011029652087017894,0.00022141964291222394
30075,0.0002982867299579084,0.994917631149292,0.004784139338880777
30076,0.0004394124844111502,0.9725655913352966,0.026995008811354637
30077,0.9789919257164001,0.020732171833515167,0.0002759331837296486
30078,0.0002982867299579084,0.994917631149292,0.004784139338880777
30079,0.00040442682802677155,0.008010374382138252,0.9915851354598999
30080,0.0005091039929538965,0.004154228139668703,0.9953367114067078
30081,0.00020535806834232062,0.9980722665786743,0.0017223972827196121
30082,0.0002982867299579084,0.994917631149292,0.004784139338880777
30083,0.0004033789155073464,0.004135788884013891,0.9954608082771301
30084,0.00016238712123595178,0.012806400656700134,0.9870312809944153
30085,0.9988018274307251,0.0009871545480564237,0.0002110297209583223
30086,0.9984656572341919,0.0013511267025023699,0.0001833394926507026
30087,0.0034119572956115007,0.9890425801277161,0.0075454008765518665
30088,0.9986324906349182,0.0011472231708467007,0.00022029149113222957
30089,0.0008095691446214914,0.9969754219055176,0.0022150042932480574
30090,0.9784961938858032,0.021126413717865944,0.000377305579604581
30091,0.9786813855171204,0.02107463963329792,0.00024394069623667747
30092,0.00035011270665563643,0.9992282390594482,0.00042167084757238626
30093,0.002987378044053912,0.9936450719833374,0.0033676133025437593
30094,0.00046607753029093146,0.9709551930427551,0.02857872284948826
30095,0.0003919679147657007,0.0026060091331601143,0.9970020651817322
30096,0.0001955081825144589,0.9959503412246704,0.003854108043015003
30097,0.0011936882510781288,0.9899370670318604,0.008869245648384094
30098,0.36621415615081787,0.6321980357170105,0.0015877934638410807
30099,0.8825981020927429,0.11622718721628189,0.0011747649405151606
30100,0.00018333476327825338,0.9995077848434448,0.00030886405147612095
30101,0.9982120990753174,0.0015964729245752096,0.000191495826584287
30102,0.0001591725740581751,0.9986276626586914,0.0012131745461374521
30103,0.005520981270819902,0.993442177772522,0.0010368108050897717
30104,0.0002982867299579084,0.994917631149292,0.004784139338880777
30105,0.0002982867299579084,0.994917631149292,0.004784139338880777
30106,0.00021463670418597758,0.9994860887527466,0.00029931252356618643
30107,0.0004204609722364694,0.002037408296018839,0.997542142868042
30108,0.00015656270261388272,0.9991082549095154,0.0007350697414949536
30109,0.0002982867299579084,0.994917631149292,0.004784139338880777
30110,0.0005385303520597517,0.9939159750938416,0.00554555794224143
30111,0.9976550340652466,0.002148362109437585,0.00019656975928228348
30112,0.0010291957296431065,0.17797692120075226,0.8209938406944275
30113,0.00017756699526216835,0.016379503533244133,0.9834429621696472
30114,0.9771406650543213,0.022509874776005745,0.00034944291110150516
30115,0.00034622076782397926,0.005044047720730305,0.9946097135543823
30116,0.0003426694020163268,0.48232999444007874,0.5173273682594299
30117,0.00023836382024455816,0.009135310538113117,0.990626335144043
30118,0.0002982867299579084,0.994917631149292,0.004784139338880777
30119,0.0010297208791598678,0.0010022461647167802,0.9979680180549622
30120,0.0003747181035578251,0.9980869293212891,0.0015384231228381395
