,negative,positive
90000,0.013072654604911804,0.986927330493927
90001,0.0014968685572966933,0.9985032081604004
90002,0.0010776176350191236,0.9989224672317505
90003,0.022921567782759666,0.9770784378051758
90004,0.0011257511796429753,0.9988742470741272
90005,0.0010608166921883821,0.9989392161369324
90006,0.013072654604911804,0.986927330493927
90007,0.0011608098866418004,0.9988391995429993
90008,0.0011924982536584139,0.9988075494766235
90009,0.9989737272262573,0.0010263354051858187
90010,0.0011317310854792595,0.9988683462142944
90011,0.001250654924660921,0.9987493753433228
90012,0.9983189702033997,0.001681037712842226
90013,0.03499393165111542,0.9650061130523682
90014,0.013072654604911804,0.986927330493927
90015,0.9995143413543701,0.0004856934829149395
90016,0.0012638801708817482,0.9987360835075378
90017,0.0011715696891769767,0.9988284707069397
90018,0.9940453767776489,0.0059546190313994884
90019,0.999215841293335,0.0007841135957278311
90020,0.0010908772237598896,0.9989091157913208
90021,0.9994800686836243,0.0005199189763516188
90022,0.0011169963981956244,0.9988829493522644
90023,0.0010689317714422941,0.9989311099052429
90024,0.9995107650756836,0.0004892708384431899
90025,0.0011232038959860802,0.9988767504692078
90026,0.0011196454288437963,0.9988803267478943
90027,0.0011173757957294583,0.9988825917243958
90028,0.013072654604911804,0.986927330493927
90029,0.9944528937339783,0.005547053180634975
90030,0.06459048390388489,0.9354094862937927
90031,0.004500280600041151,0.9954996705055237
90032,0.0012591987615451217,0.9987408518791199
90033,0.0011262589832767844,0.998873770236969
90034,0.0011121071875095367,0.9988879561424255
90035,0.0011444373521953821,0.9988555908203125
90036,0.0011904212879016995,0.9988095760345459
90037,0.9994744658470154,0.0005255938740447164
90038,0.013072654604911804,0.986927330493927
90039,0.0013686533784493804,0.9986312985420227
90040,0.0011413432657718658,0.9988586902618408
90041,0.0013152825413271785,0.9986847043037415
90042,0.0010874024592339993,0.9989125728607178
90043,0.0014156731776893139,0.9985843896865845
90044,0.0011722400086000562,0.9988277554512024
90045,0.0012748287990689278,0.9987251162528992
90046,0.0010782091412693262,0.9989218711853027
90047,0.013072654604911804,0.986927330493927
90048,0.001417236402630806,0.9985827207565308
90049,0.013072654604911804,0.986927330493927
90050,0.9971428513526917,0.002857130253687501
90051,0.0067838565446436405,0.9932160973548889
90052,0.0015234467573463917,0.9984765648841858
90053,0.0019613010808825493,0.9980387091636658
90054,0.007552747149020433,0.9924472570419312
90055,0.013169717974960804,0.9868302941322327
90056,0.0011116834357380867,0.9988883137702942
90057,0.0011528306640684605,0.9988471269607544
90058,0.0010893044527620077,0.998910665512085
90059,0.0012433751253411174,0.9987566471099854
90060,0.013072654604911804,0.986927330493927
90061,0.966623842716217,0.033376216888427734
90062,0.001061224495060742,0.9989387392997742
90063,0.0011955667287111282,0.9988044500350952
90064,0.0011929356260225177,0.9988070726394653
90065,0.0011467264266684651,0.998853325843811
90066,0.013072654604911804,0.986927330493927
90067,0.0010792841203510761,0.9989207983016968
90068,0.9995027780532837,0.0004972478491254151
90069,0.0012945689959451556,0.9987053871154785
90070,0.9991855025291443,0.0008144733728840947
90071,0.00287804682739079,0.9971219897270203
90072,0.001168381772004068,0.998831570148468
90073,0.013072654604911804,0.986927330493927
90074,0.9936874508857727,0.0063126180320978165
90075,0.0012476947158575058,0.9987523555755615
90076,0.0029615825042128563,0.9970384836196899
90077,0.9898074269294739,0.010192584246397018
90078,0.001150946132838726,0.9988490343093872
90079,0.0011583389714360237,0.9988417029380798
90080,0.013072654604911804,0.986927330493927
90081,0.0011345845414325595,0.9988654851913452
90082,0.9995074272155762,0.0004925503162667155
90083,0.013072654604911804,0.986927330493927
90084,0.005049947649240494,0.9949500560760498
90085,0.013072654604911804,0.986927330493927
90086,0.9994940757751465,0.0005059062968939543
90087,0.0010906346142292023,0.9989093542098999
90088,0.0018835607916116714,0.9981164932250977
90089,0.0028765832539647818,0.9971234202384949
90090,0.013072654604911804,0.986927330493927
90091,0.0015539415180683136,0.9984460473060608
90092,0.0011481324909254909,0.9988518953323364
90093,0.0010665648151189089,0.9989333748817444
90094,0.0017541884444653988,0.9982458353042603
90095,0.0011775852181017399,0.9988223910331726
90096,0.013072654604911804,0.986927330493927
90097,0.0010884973453357816,0.9989114999771118
90098,0.9928896427154541,0.007110381964594126
90099,0.0011009240988641977,0.9988991022109985
90100,0.0011047176085412502,0.9988952875137329
90101,0.0011012679897248745,0.9988987445831299
90102,0.005797576624900103,0.9942024350166321
90103,0.008639120496809483,0.9913608431816101
90104,0.0011319526238366961,0.9988681077957153
90105,0.0011803179513663054,0.9988196492195129
90106,0.0010928852716460824,0.9989070892333984
90107,0.9994567036628723,0.0005433192127384245
90108,0.0018694140017032623,0.9981306195259094
90109,0.0011194257531315088,0.9988805651664734
90110,0.9994509816169739,0.0005490012117661536
90111,0.013072654604911804,0.986927330493927
90112,0.9995104074478149,0.0004896270111203194
90113,0.001085430383682251,0.9989145994186401
90114,0.5690596699714661,0.43094033002853394
90115,0.0010830016108229756,0.9989169836044312
90116,0.9945623278617859,0.005437742918729782
90117,0.0018454310484230518,0.9981545805931091
90118,0.9994982481002808,0.0005017639487050474
90119,0.0010770725784823298,0.9989228844642639
90120,0.0011509225005283952,0.9988490343093872
90121,0.013072654604911804,0.986927330493927
90122,0.0012173119466751814,0.9987826943397522
90123,0.999480664730072,0.0005193529068492353
90124,0.9994645714759827,0.0005354425520636141
90125,0.0017942932900041342,0.9982056617736816
90126,0.9940747618675232,0.005925235338509083
90127,0.0049733188934624195,0.9950266480445862
90128,0.001235170173458755,0.9987648725509644
90129,0.999512791633606,0.0004871702694799751
90130,0.9995123147964478,0.0004877241444773972
90131,0.0012764169368892908,0.998723566532135
90132,0.013072654604911804,0.986927330493927
90133,0.013072654604911804,0.986927330493927
90134,0.9993090629577637,0.0006909245857968926
90135,0.013072654604911804,0.986927330493927
90136,0.9993773102760315,0.0006227620760910213
90137,0.9977855682373047,0.0022143679670989513
90138,0.013072654604911804,0.986927330493927
90139,0.002526276046410203,0.9974736571311951
90140,0.0010777367278933525,0.9989223480224609
90141,0.9945515990257263,0.005448393058031797
90142,0.0011178965214639902,0.9988821148872375
90143,0.0012311073951423168,0.9987688660621643
90144,0.00121310877148062,0.9987868666648865
90145,0.0010667782044038177,0.9989332556724548
90146,0.0010736064286902547,0.9989263415336609
90147,0.05592824146151543,0.9440717697143555
90148,0.8318362832069397,0.1681637465953827
90149,0.013072654604911804,0.986927330493927
90150,0.013072654604911804,0.986927330493927
90151,0.0011088114697486162,0.9988911747932434
90152,0.001079767826013267,0.998920202255249
90153,0.9995096921920776,0.0004902875516563654
90154,0.013072654604911804,0.986927330493927
90155,0.9983365535736084,0.001663398346863687
90156,0.0013114085886627436,0.9986886382102966
90157,0.0013732434017583728,0.9986268281936646
90158,0.0010822460753843188,0.998917818069458
90159,0.9992682337760925,0.0007317975978367031
90160,0.999505877494812,0.0004940709914080799
90161,0.0013995821354910731,0.998600423336029
90162,0.0010908039985224605,0.9989092350006104
90163,0.0015404814621433616,0.9984595775604248
90164,0.0011664684861898422,0.9988335967063904
90165,0.0011734678409993649,0.9988265633583069
90166,0.0010645771399140358,0.9989354014396667
90167,0.0011528790928423405,0.9988471269607544
90168,0.0024810279719531536,0.9975190162658691
90169,0.0013676326489076018,0.9986323714256287
