,negative,positive
40000,0.0011247510556131601,0.9988752007484436
40001,0.0013372296234592795,0.9986627101898193
40002,0.013072654604911804,0.986927330493927
40003,0.001150292344391346,0.9988497495651245
40004,0.0011735802982002497,0.9988264441490173
40005,0.013072654604911804,0.986927330493927
40006,0.0011308112880215049,0.9988691210746765
40007,0.013072654604911804,0.986927330493927
40008,0.0010819646995514631,0.9989180564880371
40009,0.99925297498703,0.0007470562704838812
40010,0.0011154466774314642,0.9988846182823181
40011,0.0010998944053426385,0.9989000558853149
40012,0.0016877264715731144,0.99831223487854
40013,0.9994663596153259,0.0005336776375770569
40014,0.0010995855554938316,0.9989004135131836
40015,0.0010964609682559967,0.9989035129547119
40016,0.003829708555713296,0.9961703419685364
40017,0.001459350809454918,0.9985406398773193
40018,0.9994814991950989,0.0005185836926102638
40019,0.0013306362088769674,0.9986693859100342
40020,0.9995113611221313,0.0004886856186203659
40021,0.001175866462290287,0.9988241791725159
40022,0.001546481391415,0.9984534978866577
40023,0.002280194079503417,0.9977198243141174
40024,0.001555626280605793,0.9984443783760071
40025,0.0010740073630586267,0.9989259839057922
40026,0.013072654604911804,0.986927330493927
40027,0.9993670582771301,0.0006329966126941144
40028,0.013072654604911804,0.986927330493927
40029,0.0011071143671870232,0.9988929629325867
40030,0.013072654604911804,0.986927330493927
40031,0.0011764275841414928,0.9988235831260681
40032,0.001273259287700057,0.9987267851829529
40033,0.003912552259862423,0.9960874319076538
40034,0.0012159488396719098,0.9987840056419373
40035,0.0010659025283530354,0.9989340901374817
40036,0.0012586398515850306,0.9987413287162781
40037,0.0011057431111112237,0.9988942742347717
40038,0.001075182226486504,0.9989247918128967
40039,0.0011556959943845868,0.9988442659378052
40040,0.003615578403696418,0.9963843822479248
40041,0.0010771742090582848,0.9989227652549744
40042,0.001239972421899438,0.9987599849700928
40043,0.001136773033067584,0.9988632202148438
40044,0.0011315407464280725,0.998868465423584
40045,0.026177627965807915,0.9738223552703857
40046,0.9917607307434082,0.008239260874688625
40047,0.0011842637322843075,0.9988157749176025
40048,0.0012294527841731906,0.998770534992218
40049,0.0010659615509212017,0.9989340901374817
40050,0.0013618135126307607,0.9986382126808167
40051,0.0011918219970539212,0.9988081455230713
40052,0.0019927676767110825,0.9980072379112244
40053,0.9994997978210449,0.0005001727840863168
40054,0.9991635084152222,0.0008364584064111114
40055,0.00266288872808218,0.9973370432853699
40056,0.9995133876800537,0.00048659852473065257
40057,0.0010655999649316072,0.9989344477653503
40058,0.0011543284635990858,0.9988456964492798
40059,0.0010778320720419288,0.9989222288131714
40060,0.9995075464248657,0.0004924630047753453
40061,0.9974799752235413,0.002520081354305148
40062,0.9995054006576538,0.0004945665132254362
40063,0.0010957112535834312,0.9989042282104492
40064,0.0010738943237811327,0.9989261031150818
40065,0.9993995428085327,0.000600427039898932
40066,0.0013881567865610123,0.9986118078231812
40067,0.9994816184043884,0.0005184487672522664
40068,0.00111581536475569,0.9988841414451599
40069,0.0023406613618135452,0.9976593255996704
40070,0.013072654604911804,0.986927330493927
40071,0.003801509737968445,0.9961984753608704
40072,0.9978488683700562,0.0021510994993150234
40073,0.0017449012957513332,0.9982550740242004
40074,0.9994980096817017,0.0005020064418204129
40075,0.001069535850547254,0.9989303946495056
40076,0.9995031356811523,0.0004969085566699505
40077,0.0011081589618697762,0.9988918900489807
40078,0.0010860561160370708,0.9989140033721924
40079,0.0012402322608977556,0.9987597465515137
40080,0.013072654604911804,0.986927330493927
40081,0.001131168333813548,0.9988687634468079
40082,0.0015208583790808916,0.9984791874885559
40083,0.0012101255124434829,0.9987898468971252
40084,0.0015868442133069038,0.9984130859375
40085,0.0010736805852502584,0.9989263415336609
40086,0.9994800686836243,0.0005199217121116817
40087,0.0024090311489999294,0.9975910186767578
40088,0.013072654604911804,0.986927330493927
40089,0.0012605474330484867,0.9987394213676453
40090,0.0014637188287451863,0.998536229133606
40091,0.013072654604911804,0.986927330493927
40092,0.013072654604911804,0.986927330493927
40093,0.9994180202484131,0.0005820056539960206
40094,0.0012826565653085709,0.9987173080444336
40095,0.9995014667510986,0.0004985439591109753
40096,0.9981569647789001,0.001843058504164219
40097,0.9995051622390747,0.0004948619171045721
40098,0.0017812260193750262,0.9982187151908875
40099,0.0010774092515930533,0.9989225268363953
40100,0.0010922066867351532,0.9989078044891357
40101,0.0010770767694339156,0.9989228844642639
40102,0.9995083808898926,0.0004916147445328534
40103,0.001135674538090825,0.9988642930984497
40104,0.998616099357605,0.0013838656013831496
40105,0.013072654604911804,0.986927330493927
40106,0.0010707846377044916,0.9989292025566101
40107,0.9995146989822388,0.00048525340389460325
40108,0.0012522914912551641,0.998747706413269
40109,0.001088069286197424,0.99891197681427
40110,0.0010702706640586257,0.9989296793937683
40111,0.0010940576903522015,0.9989058971405029
40112,0.001998612191528082,0.9980013966560364
40113,0.00278124469332397,0.9972187280654907
40114,0.0010894180741161108,0.9989105463027954
40115,0.001081211376003921,0.9989187717437744
40116,0.0028986132238060236,0.997101366519928
40117,0.001065821386873722,0.9989342093467712
40118,0.0010977131314575672,0.9989023208618164
40119,0.013072654604911804,0.986927330493927
40120,0.013072654604911804,0.986927330493927
40121,0.0012353825150057673,0.9987646341323853
40122,0.0011396871414035559,0.9988603591918945
40123,0.0011000727536156774,0.9988999366760254
40124,0.013072654604911804,0.986927330493927
40125,0.013072654604911804,0.986927330493927
40126,0.0012727354187518358,0.9987272620201111
40127,0.0011685587232932448,0.9988314509391785
40128,0.0013625543797388673,0.9986373782157898
40129,0.9990046620368958,0.000995346112176776
40130,0.9994986057281494,0.000501334376167506
40131,0.001070050522685051,0.9989299178123474
40132,0.013072654604911804,0.986927330493927
40133,0.0010958736529573798,0.9989041090011597
40134,0.9995009899139404,0.0004989870358258486
40135,0.0012728743022307754,0.9987271428108215
40136,0.001368665718473494,0.9986312985420227
40137,0.9995120763778687,0.0004879420157521963
40138,0.0010786940110847354,0.998921275138855
40139,0.9965294003486633,0.0034706478472799063
40140,0.001993573736399412,0.9980064034461975
40141,0.0011760847410187125,0.9988239407539368
40142,0.0018621917115524411,0.9981378316879272
40143,0.0010691590141505003,0.9989308714866638
40144,0.12008856981992722,0.8799114227294922
40145,0.013072654604911804,0.986927330493927
40146,0.013072654604911804,0.986927330493927
40147,0.9995083808898926,0.0004916210891678929
40148,0.013072654604911804,0.986927330493927
40149,0.0016308623598888516,0.9983691573143005
40150,0.013072654604911804,0.986927330493927
40151,0.0011442095274105668,0.9988558292388916
40152,0.0010687129106372595,0.9989312291145325
40153,0.009774724021553993,0.9902252554893494
40154,0.013072654604911804,0.986927330493927
40155,0.0011320810299366713,0.9988679885864258
40156,0.0013293377123773098,0.9986706972122192
40157,0.0011110055493190885,0.9988890290260315
40158,0.9908603429794312,0.009139591827988625
40159,0.9994716048240662,0.0005283589707687497
40160,0.9995013475418091,0.000498693436384201
40161,0.0011569577036425471,0.9988429546356201
40162,0.013072654604911804,0.986927330493927
40163,0.0015293596079573035,0.9984706044197083
40164,0.0012443158775568008,0.998755693435669
40165,0.9995009899139404,0.0004990084562450647
40166,0.0020730788819491863,0.9979269504547119
40167,0.001069760648533702,0.9989302754402161
40168,0.0012506382772698998,0.9987493753433228
40169,0.993619978427887,0.006380015052855015
40170,0.010859541594982147,0.9891403913497925
40171,0.7567249536514282,0.24327507615089417
40172,0.013072654604911804,0.986927330493927
40173,0.0012160162441432476,0.9987840056419373
40174,0.0010906554525718093,0.9989093542098999
40175,0.0011387737467885017,0.9988611936569214
40176,0.0010807175422087312,0.9989192485809326
40177,0.0015947212232276797,0.9984052777290344
40178,0.0020488013979047537,0.9979512095451355
40179,0.0012206301325932145,0.9987793564796448
