,negative,neutral,positive
30000,0.002797455759719014,0.016154618933796883,0.9810478687286377
30001,0.1369931846857071,0.7889127731323242,0.0740940049290657
30002,0.003956850152462721,0.030146798118948936,0.9658963680267334
30003,0.23971635103225708,0.5112423300743103,0.24904131889343262
30004,0.005530463065952063,0.17446434497833252,0.8200051784515381
30005,0.008176298812031746,0.05781075730919838,0.9340130090713501
30006,0.05243637040257454,0.18828193843364716,0.7592816948890686
30007,0.0013601098908111453,0.010585770942270756,0.988054096698761
30008,0.005214892327785492,0.0129063306376338,0.9818788170814514
30009,0.013520135544240475,0.23642565310001373,0.7500542402267456
30010,0.02466445229947567,0.16394324600696564,0.8113923072814941
30011,0.8209169507026672,0.1510121077299118,0.028070960193872452
30012,0.0037943171337246895,0.0627586618065834,0.933447003364563
30013,0.2284007966518402,0.7060167789459229,0.06558241695165634
30014,0.04876438155770302,0.7819122672080994,0.1693234145641327
30015,0.1369931846857071,0.7889127731323242,0.0740940049290657
30016,0.1369931846857071,0.7889127731323242,0.0740940049290657
30017,0.0024594180285930634,0.03014497458934784,0.9673956632614136
30018,0.025475366041064262,0.19680455327033997,0.777720034122467
30019,0.9413313865661621,0.0550539530813694,0.0036146517377346754
30020,0.002154936082661152,0.005354711320251226,0.9924903512001038
30021,0.010264304466545582,0.08302107453346252,0.9067146182060242
30022,0.001308264909312129,0.010123496875166893,0.9885681867599487
30023,0.007369254715740681,0.06231260299682617,0.9303181171417236
30024,0.001407312462106347,0.014621788635849953,0.9839709401130676
30025,0.018326612189412117,0.12205532938241959,0.859618067741394
30026,0.01656859926879406,0.054943788796663284,0.9284875988960266
30027,0.0019311849027872086,0.02038356103003025,0.977685272693634
30028,0.1369931846857071,0.7889127731323242,0.0740940049290657
30029,0.1369931846857071,0.7889127731323242,0.0740940049290657
30030,0.03291860222816467,0.09814204275608063,0.8689392805099487
30031,0.004493584856390953,0.04214094206690788,0.9533654451370239
30032,0.0021990586537867785,0.008542788214981556,0.9892581105232239
30033,0.0027807217556983232,0.21783725917339325,0.779382050037384
30034,0.1369931846857071,0.7889127731323242,0.0740940049290657
30035,0.007021430879831314,0.06949003785848618,0.9234885573387146
30036,0.34630194306373596,0.6133975982666016,0.040300458669662476
30037,0.0020809860434383154,0.01633441634476185,0.9815845489501953
30038,0.19734373688697815,0.31812986731529236,0.4845263659954071
30039,0.0014819948701187968,0.010703548789024353,0.9878144264221191
30040,0.0034833939280360937,0.026984987780451775,0.9695316553115845
30041,0.6809466481208801,0.2698367238044739,0.049216654151678085
30042,0.1369931846857071,0.7889127731323242,0.0740940049290657
30043,0.0016839710297062993,0.03346899524331093,0.9648470282554626
30044,0.1369931846857071,0.7889127731323242,0.0740940049290657
30045,0.0011383965611457825,0.01560676097869873,0.9832547903060913
30046,0.10018576681613922,0.18997900187969208,0.7098351716995239
30047,0.00398549810051918,0.02810538560152054,0.9679090976715088
30048,0.5734667181968689,0.2514283359050751,0.17510493099689484
30049,0.003390274476259947,0.024103980511426926,0.9725057482719421
30050,0.02056013233959675,0.0795993059873581,0.8998405933380127
30051,0.0018769139423966408,0.010737240314483643,0.9873858690261841
30052,0.058653444051742554,0.478174090385437,0.4631725549697876
30053,0.9698610901832581,0.0265909805893898,0.0035478833597153425
30054,0.10627209395170212,0.8424258828163147,0.051302019506692886
30055,0.10526994615793228,0.7434625029563904,0.15126757323741913
30056,0.0029818452894687653,0.013965342193841934,0.9830528497695923
30057,0.1369931846857071,0.7889127731323242,0.0740940049290657
30058,0.9687191247940063,0.028031717985868454,0.0032491623423993587
30059,0.003418498206883669,0.07434271275997162,0.9222387671470642
30060,0.7690574526786804,0.16866596043109894,0.06227654591202736
30061,0.03970639780163765,0.869673490524292,0.09062010794878006
30062,0.028197593986988068,0.16110071539878845,0.8107017278671265
30063,0.0017554580699652433,0.007858209311962128,0.9903863668441772
30064,0.7009333372116089,0.28085264563560486,0.018213976174592972
30065,0.10614895075559616,0.7969205975532532,0.09693048894405365
30066,0.6289491057395935,0.2781845033168793,0.09286636114120483
30067,0.11388516426086426,0.5995526313781738,0.2865622043609619
30068,0.6351625323295593,0.26794227957725525,0.09689512848854065
30069,0.9692806005477905,0.02762591652572155,0.003093458479270339
30070,0.0764988511800766,0.22707344591617584,0.6964277029037476
30071,0.5462056994438171,0.36080843210220337,0.09298580884933472
30072,0.0019272860372439027,0.009850573725998402,0.9882221817970276
30073,0.9625160098075867,0.0337350070476532,0.0037489968817681074
