,negative,neutral,positive
50000,0.1369931846857071,0.7889127731323242,0.0740940049290657
50001,0.005545675288885832,0.03282643109560013,0.9616279006004333
50002,0.058004967868328094,0.20084039866924286,0.741154670715332
50003,0.0031353437807410955,0.018047956749796867,0.9788166880607605
50004,0.00626037735491991,0.06759358942508698,0.9261459708213806
50005,0.002353052608668804,0.008803955279290676,0.9888429641723633
50006,0.025754109025001526,0.23146644234657288,0.7427794337272644
50007,0.0035266682971268892,0.05737009644508362,0.9391031861305237
50008,0.1369931846857071,0.7889127731323242,0.0740940049290657
50009,0.003734421217814088,0.08375687152147293,0.9125087261199951
50010,0.622983992099762,0.282619833946228,0.09439614415168762
50011,0.0029433502350002527,0.012335618026554585,0.9847210049629211
50012,0.689003586769104,0.29336968064308167,0.017626697197556496
50013,0.0025831942912191153,0.013501154258847237,0.9839156270027161
50014,0.0021578401792794466,0.01315454114228487,0.9846876263618469
50015,0.002114644041284919,0.026301834732294083,0.9715834856033325
50016,0.2972058653831482,0.4682384133338928,0.2345557063817978
50017,0.0028100768104195595,0.0201798714697361,0.9770100116729736
50018,0.20747730135917664,0.23629187047481537,0.5562307834625244
50019,0.1369931846857071,0.7889127731323242,0.0740940049290657
50020,0.004972612019628286,0.0094840619713068,0.9855433702468872
50021,0.1369931846857071,0.7889127731323242,0.0740940049290657
50022,0.21053406596183777,0.36140283942222595,0.4280630946159363
50023,0.03561089560389519,0.2036474049091339,0.7607417106628418
50024,0.7887107133865356,0.1789558231830597,0.032333482056856155
50025,0.1369931846857071,0.7889127731323242,0.0740940049290657
50026,0.005423255730420351,0.04126577451825142,0.9533109068870544
50027,0.1369931846857071,0.7889127731323242,0.0740940049290657
50028,0.0011539027327671647,0.015402508899569511,0.9834436178207397
50029,0.1956278532743454,0.32299989461898804,0.48137226700782776
50030,0.15011931955814362,0.33376139402389526,0.5161193013191223
50031,0.1746653914451599,0.32851555943489075,0.49681898951530457
50032,0.0018413382349535823,0.00541211012750864,0.9927465319633484
50033,0.001587116508744657,0.013981531374156475,0.9844313263893127
50034,0.1369931846857071,0.7889127731323242,0.0740940049290657
50035,0.001358990091830492,0.023079846054315567,0.9755612015724182
50036,0.10890152305364609,0.6328133940696716,0.25828513503074646
50037,0.0034546719398349524,0.009424887597560883,0.9871204495429993
50038,0.02236785553395748,0.08200526237487793,0.8956269025802612
50039,0.001557101379148662,0.0343046672642231,0.9641382098197937
50040,0.9645399451255798,0.03166921064257622,0.0037908749654889107
50041,0.1369931846857071,0.7889127731323242,0.0740940049290657
50042,0.0016384990885853767,0.009701497852802277,0.9886599779129028
50043,0.0020694960840046406,0.034971289336681366,0.9629591703414917
50044,0.1369931846857071,0.7889127731323242,0.0740940049290657
50045,0.03864024579524994,0.35980281233787537,0.6015569567680359
50046,0.002649534959346056,0.010686047375202179,0.9866644144058228
50047,0.0030142709147185087,0.02122388780117035,0.9757618308067322
50048,0.3546394407749176,0.42602354288101196,0.21933703124523163
50049,0.1369931846857071,0.7889127731323242,0.0740940049290657
50050,0.0069400412030518055,0.02848529815673828,0.9645746946334839
50051,0.0022995618637651205,0.005425451323390007,0.9922749400138855
50052,0.47227078676223755,0.31943121552467346,0.20829792320728302
50053,0.1369931846857071,0.7889127731323242,0.0740940049290657
50054,0.8360584378242493,0.13911162316799164,0.02482999488711357
50055,0.002792980754747987,0.03729782626032829,0.959909200668335
50056,0.07397209852933884,0.6160332560539246,0.309994637966156
50057,0.0015148114180192351,0.014296854846179485,0.9841883182525635
50058,0.31111568212509155,0.4042529761791229,0.2846314311027527
50059,0.015636397525668144,0.11350909620523453,0.8708544969558716
50060,0.1369931846857071,0.7889127731323242,0.0740940049290657
50061,0.023761453106999397,0.35805076360702515,0.6181877851486206
50062,0.022592443972826004,0.15360420942306519,0.8238033056259155
50063,0.176972895860672,0.7708085775375366,0.052218448370695114
50064,0.0020737878512591124,0.017151284962892532,0.9807748794555664
50065,0.056752853095531464,0.3384596109390259,0.6047875881195068
50066,0.0965983122587204,0.7541396617889404,0.14926202595233917
50067,0.005328972823917866,0.03859061002731323,0.9560803771018982
50068,0.0013766905758529902,0.007594478316605091,0.9910287857055664
50069,0.23828622698783875,0.5376750826835632,0.22403861582279205
50070,0.09330632537603378,0.414280503988266,0.49241310358047485
50071,0.003380155423656106,0.03222305327653885,0.9643968343734741
50072,0.1369931846857071,0.7889127731323242,0.0740940049290657
50073,0.8459494113922119,0.11581704020500183,0.038233429193496704
50074,0.007998239248991013,0.020294364541769028,0.9717074036598206
50075,0.027979359030723572,0.12850631773471832,0.8435143232345581
50076,0.363219678401947,0.3915303349494934,0.24524998664855957
50077,0.06768815964460373,0.11171549558639526,0.8205963969230652
50078,0.1369931846857071,0.7889127731323242,0.0740940049290657
50079,0.1369931846857071,0.7889127731323242,0.0740940049290657
50080,0.03125195577740669,0.10531143844127655,0.8634366393089294
50081,0.04679945856332779,0.9008925557136536,0.05230804905295372
50082,0.9470433592796326,0.04605436697602272,0.00690220482647419
50083,0.002365361899137497,0.010275854729115963,0.9873587489128113
50084,0.001984878908842802,0.029502583667635918,0.9685125946998596
50085,0.011605874635279179,0.20249897241592407,0.7858951687812805
50086,0.37707263231277466,0.5920323729515076,0.03089500218629837
50087,0.008182923309504986,0.0236511193215847,0.968165934085846
50088,0.05835863947868347,0.195746049284935,0.7458953261375427
50089,0.1369931846857071,0.7889127731323242,0.0740940049290657
50090,0.003507531713694334,0.012409275397658348,0.9840832352638245
50091,0.6932196617126465,0.23396684229373932,0.0728134959936142
50092,0.1369931846857071,0.7889127731323242,0.0740940049290657
50093,0.3785327672958374,0.5138468146324158,0.10762045532464981
50094,0.029885495081543922,0.1297481507062912,0.8403664231300354
50095,0.9825757741928101,0.013851259835064411,0.003572976915165782
50096,0.18310877680778503,0.4527156352996826,0.36417558789253235
50097,0.12733963131904602,0.24505287408828735,0.6276074647903442
50098,0.010407243855297565,0.08712896704673767,0.9024638533592224
50099,0.5718268156051636,0.3131919503211975,0.11498122662305832
50100,0.7059326767921448,0.2458825409412384,0.04818473011255264
50101,0.43966394662857056,0.44211357831954956,0.1182224452495575
50102,0.534572422504425,0.2719576954841614,0.19346988201141357
50103,0.006304632406681776,0.055922701954841614,0.9377726316452026
50104,0.6657893657684326,0.2997047007083893,0.034505896270275116
50105,0.31094104051589966,0.5143786072731018,0.17468039691448212
50106,0.011307104490697384,0.02621452510356903,0.9624783396720886
50107,0.0054168859496712685,0.05713502690196037,0.9374480843544006
50108,0.06619985401630402,0.17775899171829224,0.7560411691665649
50109,0.030283858999609947,0.1617247760295868,0.8079913258552551
50110,0.3267984390258789,0.40847358107566833,0.26472803950309753
50111,0.004832708276808262,0.05671802908182144,0.9384492039680481
50112,0.1369931846857071,0.7889127731323242,0.0740940049290657
50113,0.0027939192950725555,0.02215409465134144,0.9750519394874573
50114,0.0013903300277888775,0.006351379211992025,0.9922582507133484
50115,0.1225910633802414,0.4343373477458954,0.4430716037750244
50116,0.5793944001197815,0.3024533987045288,0.11815222352743149
50117,0.39606568217277527,0.31544482707977295,0.2884894907474518
50118,0.009341303259134293,0.08271509408950806,0.907943606376648
50119,0.002920482773333788,0.016339048743247986,0.980740487575531
50120,0.12943483889102936,0.2240619957447052,0.646503210067749
50121,0.006883358117192984,0.19936765730381012,0.7937489748001099
50122,0.004084303043782711,0.05647970736026764,0.9394359588623047
50123,0.1369931846857071,0.7889127731323242,0.0740940049290657
50124,0.8034850358963013,0.17194834351539612,0.02456657961010933
50125,0.11370407044887543,0.27274495363235474,0.6135510206222534
50126,0.006846650503575802,0.03827839344739914,0.9548749327659607
50127,0.0024467792827636003,0.03011227212846279,0.9674409627914429
50128,0.1369931846857071,0.7889127731323242,0.0740940049290657
50129,0.42319434881210327,0.481431782245636,0.09537382423877716
50130,0.06107419729232788,0.2718130350112915,0.6671127676963806
50131,0.018686341121792793,0.045132044702768326,0.9361816644668579
50132,0.0019253731006756425,0.008011394180357456,0.9900632500648499
50133,0.7364938259124756,0.1599467396736145,0.10355941206216812
50134,0.1369931846857071,0.7889127731323242,0.0740940049290657
50135,0.1369931846857071,0.7889127731323242,0.0740940049290657
50136,0.002864840207621455,0.011539152823388577,0.9855960607528687
50137,0.9770170450210571,0.020227733999490738,0.002755196997895837
50138,0.0038318876177072525,0.028690477833151817,0.9674776792526245
50139,0.9468852281570435,0.046296849846839905,0.006817947141826153
50140,0.1369931846857071,0.7889127731323242,0.0740940049290657
50141,0.9762377738952637,0.02036229334771633,0.0033999334555119276
50142,0.023560354486107826,0.1932511180639267,0.78318852186203
50143,0.017898209393024445,0.039596084505319595,0.9425057172775269
50144,0.1369931846857071,0.7889127731323242,0.0740940049290657
50145,0.024408645927906036,0.10429714620113373,0.8712942004203796
50146,0.002719392767176032,0.012217333540320396,0.9850633144378662
50147,0.006606463808566332,0.021915676072239876,0.9714778065681458
50148,0.04543931037187576,0.1743467003107071,0.7802140116691589
50149,0.037595827132463455,0.42364802956581116,0.5387561917304993
50150,0.025082362815737724,0.11886736750602722,0.8560503125190735
50151,0.04966841638088226,0.19587795436382294,0.7544535994529724
50152,0.0018039961578324437,0.0102445213124156,0.9879514575004578
50153,0.033890705555677414,0.3024214208126068,0.6636879444122314
50154,0.015749063342809677,0.05123063921928406,0.933020293712616
50155,0.002369006397202611,0.005588967353105545,0.9920420050621033
50156,0.26635539531707764,0.381755530834198,0.35188907384872437
50157,0.8024128079414368,0.17568688094615936,0.021900296211242676
50158,0.1279158741235733,0.23478157818317413,0.6373025178909302
50159,0.003147859126329422,0.03495075926184654,0.9619013667106628
50160,0.667522132396698,0.2967243194580078,0.0357535220682621
50161,0.052165113389492035,0.8536221385002136,0.09421276301145554
50162,0.0031688727904111147,0.018377093598246574,0.9784539937973022
50163,0.1369931846857071,0.7889127731323242,0.0740940049290657
50164,0.1369931846857071,0.7889127731323242,0.0740940049290657
50165,0.1369931846857071,0.7889127731323242,0.0740940049290657
50166,0.011459180153906345,0.04582637548446655,0.9427144527435303
50167,0.052957262843847275,0.7488202452659607,0.19822251796722412
50168,0.0020872552413493395,0.010128366760909557,0.9877843856811523
50169,0.8652110695838928,0.11135879158973694,0.023430174216628075
50170,0.871229887008667,0.10666704922914505,0.022103097289800644
50171,0.016650782898068428,0.14220409095287323,0.8411451578140259
50172,0.008210613392293453,0.2913494408130646,0.7004399299621582
50173,0.009983474388718605,0.06682451069355011,0.9231919646263123
50174,0.9088354706764221,0.08409640192985535,0.007068101782351732
50175,0.7230156064033508,0.2250378429889679,0.05194656923413277
50176,0.011546165682375431,0.13480262458324432,0.853651225566864
50177,0.1369931846857071,0.7889127731323242,0.0740940049290657
50178,0.0021443916484713554,0.014873223379254341,0.982982337474823
50179,0.0580599345266819,0.19651958346366882,0.7454204559326172
50180,0.1369931846857071,0.7889127731323242,0.0740940049290657
50181,0.43360137939453125,0.45740604400634766,0.10899261385202408
50182,0.923675537109375,0.07277010381221771,0.003554427530616522
50183,0.002647522371262312,0.017934836447238922,0.979417622089386
50184,0.9296147227287292,0.06393507122993469,0.006450161803513765
50185,0.005689143668860197,0.055859703570604324,0.9384511113166809
50186,0.002498603193089366,0.008943299762904644,0.9885580539703369
50187,0.04916457459330559,0.18233169615268707,0.768503725528717
50188,0.7861251831054688,0.18189768493175507,0.03197721019387245
50189,0.16110770404338837,0.3683704435825348,0.4705219268798828
50190,0.0074487230740487576,0.09883227199316025,0.893718957901001
50191,0.055736470967531204,0.33571475744247437,0.6085487604141235
50192,0.15817025303840637,0.3176664710044861,0.5241633057594299
50193,0.9472337365150452,0.046866364777088165,0.00589992618188262
50194,0.0026004428509622812,0.009641612879931927,0.9877579212188721
50195,0.1369931846857071,0.7889127731323242,0.0740940049290657
50196,0.004699994344264269,0.05005432665348053,0.945245623588562
50197,0.7279097437858582,0.21385519206523895,0.058235082775354385
50198,0.5122013688087463,0.38659703731536865,0.10120157152414322
50199,0.1369931846857071,0.7889127731323242,0.0740940049290657
50200,0.0013628138694912195,0.01504442561417818,0.9835927486419678
50201,0.3205009996891022,0.42553699016571045,0.25396203994750977
50202,0.1369931846857071,0.7889127731323242,0.0740940049290657
50203,0.9382386803627014,0.05283372476696968,0.008927634917199612
50204,0.008275851607322693,0.09301356971263885,0.8987106084823608
50205,0.552814781665802,0.33106598258018494,0.11611922830343246
50206,0.035835057497024536,0.1609804481267929,0.803184449672699
50207,0.002065821085125208,0.01713741011917591,0.9807968139648438
50208,0.10051016509532928,0.35076093673706055,0.5487289428710938
50209,0.008175592869520187,0.059298623353242874,0.9325257539749146
50210,0.9271954298019409,0.06565054506063461,0.007153917104005814
50211,0.3544812798500061,0.34209251403808594,0.30342626571655273
50212,0.004339544102549553,0.09339267760515213,0.9022677540779114
50213,0.35037291049957275,0.3557729423046112,0.29385411739349365
50214,0.0015605087392032146,0.008139350451529026,0.990300178527832
50215,0.07265890389680862,0.1445661187171936,0.7827749848365784
50216,0.25058719515800476,0.4001222550868988,0.3492905795574188
50217,0.1369931846857071,0.7889127731323242,0.0740940049290657
50218,0.0022929473780095577,0.005269738845527172,0.9924373030662537
50219,0.005242181476205587,0.07127068191766739,0.92348712682724
50220,0.0019424386555328965,0.020469922572374344,0.9775876402854919
