,negative,positive
30000,0.0010790352243930101,0.9989210367202759
30001,0.013072654604911804,0.986927330493927
30002,0.0010878002503886819,0.9989122152328491
30003,0.00123398017603904,0.9987660646438599
30004,0.0013175198109820485,0.99868243932724
30005,0.0010740038705989718,0.9989259839057922
30006,0.0013407685328274965,0.9986592531204224
30007,0.0010913059813901782,0.9989086389541626
30008,0.0010667324531823397,0.9989332556724548
30009,0.0012196213938295841,0.9987804293632507
30010,0.0010725567117333412,0.9989274144172668
30011,0.9995021820068359,0.0004977723583579063
30012,0.0011341285426169634,0.9988658428192139
30013,0.0030226788949221373,0.9969773292541504
30014,0.0016345481853932142,0.9983654618263245
30015,0.013072654604911804,0.986927330493927
30016,0.013072654604911804,0.986927330493927
30017,0.002100742422044277,0.9978992938995361
30018,0.0012334055500105023,0.9987666606903076
30019,0.9994977712631226,0.0005022694240324199
30020,0.0011917594820261002,0.9988082647323608
30021,0.0011419778456911445,0.9988579750061035
30022,0.001127487514168024,0.9988724589347839
30023,0.001537273870781064,0.9984627962112427
30024,0.001080819172784686,0.9989192485809326
30025,0.0013468420365825295,0.9986531734466553
30026,0.0011974211083725095,0.9988025426864624
30027,0.0012791941408067942,0.9987208247184753
30028,0.013072654604911804,0.986927330493927
30029,0.013072654604911804,0.986927330493927
30030,0.0010671685449779034,0.9989327788352966
30031,0.0014550655614584684,0.9985449314117432
30032,0.0010970273287966847,0.9989029169082642
30033,0.0019479718757793307,0.9980520009994507
30034,0.013072654604911804,0.986927330493927
30035,0.0012549919774755836,0.9987449645996094
30036,0.998893678188324,0.001106360461562872
30037,0.0013245409354567528,0.9986754059791565
30038,0.999509334564209,0.0004906103713437915
30039,0.0011377752525731921,0.9988622665405273
30040,0.0011206185445189476,0.9988793730735779
30041,0.9941133856773376,0.005886601749807596
30042,0.013072654604911804,0.986927330493927
30043,0.0012882689479738474,0.9987117052078247
30044,0.013072654604911804,0.986927330493927
30045,0.0011063003912568092,0.998893678188324
30046,0.0010824750643223524,0.9989175796508789
30047,0.0011349357664585114,0.9988651275634766
30048,0.002670043148100376,0.9973299503326416
30049,0.0016936699394136667,0.9983062744140625
30050,0.0011115999659523368,0.9988884329795837
30051,0.0011062519624829292,0.9988937973976135
30052,0.001214445917867124,0.9987855553627014
30053,0.9993459582328796,0.0006540152826346457
30054,0.9939149022102356,0.006085090339183807
30055,0.014944670721888542,0.9850553274154663
30056,0.0010968610877171159,0.9989031553268433
30057,0.013072654604911804,0.986927330493927
30058,0.9995026588439941,0.00049737369408831
30059,0.0011459952220320702,0.9988540410995483
30060,0.009084131568670273,0.990915834903717
30061,0.008795207366347313,0.9912047982215881
30062,0.001093741855584085,0.9989062547683716
30063,0.0012127230875194073,0.9987873435020447
30064,0.9994489550590515,0.0005510395276360214
30065,0.009435010142624378,0.9905650615692139
30066,0.9990367889404297,0.0009632775327190757
30067,0.0013821955071762204,0.9986177682876587
30068,0.9995026588439941,0.0004972857423126698
30069,0.9994568228721619,0.000543231435585767
30070,0.001075476175174117,0.9989245533943176
30071,0.9995031356811523,0.0004968764260411263
30072,0.0012097354047000408,0.9987903237342834
30073,0.999510645866394,0.0004893866716884077
30074,0.99949049949646,0.0005094269290566444
30075,0.013072654604911804,0.986927330493927
30076,0.001268385094590485,0.9987316727638245
30077,0.00969022884964943,0.9903097748756409
30078,0.013072654604911804,0.986927330493927
30079,0.0014778303448110819,0.9985222220420837
30080,0.0012382345739752054,0.998761773109436
30081,0.0011349887354299426,0.998865008354187
30082,0.013072654604911804,0.986927330493927
30083,0.0011742556234821677,0.99882572889328
30084,0.001070417114533484,0.9989295601844788
30085,0.9995057582855225,0.0004942947998642921
30086,0.99951171875,0.0004882269131485373
30087,0.006912441458553076,0.9930875897407532
30088,0.005728377494961023,0.9942716360092163
30089,0.9995073080062866,0.0004927249974571168
30090,0.004681427031755447,0.995318591594696
30091,0.9995104074478149,0.0004895480233244598
30092,0.001388347358442843,0.9986116886138916
30093,0.0014269419480115175,0.9985730648040771
30094,0.0014419667422771454,0.998557984828949
30095,0.006192063447088003,0.9938079714775085
30096,0.0010885937372222543,0.9989113807678223
30097,0.0010910875862464309,0.9989088773727417
30098,0.9994707703590393,0.0005292324931360781
30099,0.9995120763778687,0.00048796177725307643
30100,0.017276829108595848,0.9827232360839844
30101,0.9980902075767517,0.0019098015036433935
30102,0.0025141530204564333,0.997485876083374
30103,0.9800608158111572,0.019939161837100983
30104,0.013072654604911804,0.986927330493927
30105,0.013072654604911804,0.986927330493927
30106,0.9993568062782288,0.0006431628135032952
30107,0.0011124045122414827,0.9988875985145569
30108,0.0011097785318270326,0.998890221118927
30109,0.013072654604911804,0.986927330493927
30110,0.001075466861948371,0.9989245533943176
30111,0.0011618476128205657,0.9988381266593933
30112,0.001315991161391139,0.9986839890480042
30113,0.0011487079318612814,0.9988512992858887
30114,0.999470055103302,0.0005299081094563007
30115,0.0011568766785785556,0.9988430738449097
30116,0.0011017218930646777,0.9988982677459717
30117,0.0012520219897851348,0.9987479448318481
30118,0.013072654604911804,0.986927330493927
30119,0.001353696221485734,0.9986463189125061
30120,0.001124085858464241,0.9988759160041809
30121,0.013072654604911804,0.986927330493927
30122,0.0011311634443700314,0.9988687634468079
30123,0.0010980821680277586,0.9989018440246582
30124,0.013072654604911804,0.986927330493927
30125,0.0011117153335362673,0.9988883137702942
30126,0.0011418282520025969,0.9988582134246826
30127,0.9995096921920776,0.0004903402295894921
30128,0.0010813031112775207,0.9989187717437744
30129,0.0010917250765487552,0.998908281326294
30130,0.001119751948863268,0.9988802075386047
30131,0.0013134535402059555,0.9986864924430847
30132,0.001378916553221643,0.9986211061477661
30133,0.0012037657434120774,0.9987962245941162
30134,0.0013275817036628723,0.9986724853515625
30135,0.0010819579474627972,0.9989180564880371
30136,0.001124927424825728,0.998875081539154
30137,0.0011032852344214916,0.9988967180252075
30138,0.9993857145309448,0.0006142500205896795
30139,0.9994992017745972,0.0005007943836972117
30140,0.0010768423089757562,0.998923122882843
30141,0.0011573937954381108,0.9988425970077515
30142,0.001060878741554916,0.9989390969276428
30143,0.0011127244215458632,0.9988872408866882
30144,0.013072654604911804,0.986927330493927
30145,0.013072654604911804,0.986927330493927
30146,0.013072654604911804,0.986927330493927
30147,0.001225314219482243,0.9987747073173523
30148,0.013072654604911804,0.986927330493927
30149,0.013072654604911804,0.986927330493927
30150,0.0012124653439968824,0.9987875819206238
30151,0.0017199411522597075,0.9982800483703613
30152,0.013072654604911804,0.986927330493927
30153,0.0011572305811569095,0.998842716217041
30154,0.0010791616514325142,0.9989209175109863
30155,0.002600878244265914,0.997399091720581
30156,0.005585621576756239,0.9944143295288086
30157,0.0010743283201009035,0.9989256262779236
30158,0.001261608093045652,0.9987383484840393
30159,0.0011413758620619774,0.9988586902618408
30160,0.001538780052214861,0.9984612464904785
30161,0.0012019051937386394,0.998798131942749
30162,0.9992770552635193,0.0007230154587887228
30163,0.9978526830673218,0.002147373277693987
30164,0.005994172301143408,0.9940057992935181
30165,0.013072654604911804,0.986927330493927
30166,0.0011421993840485811,0.998857855796814
30167,0.013072654604911804,0.986927330493927
30168,0.001151521224528551,0.9988484382629395
30169,0.001545999082736671,0.9984539747238159
30170,0.9995062351226807,0.0004937644698657095
30171,0.0010926206596195698,0.9989073276519775
30172,0.0019068197580054402,0.9980931878089905
30173,0.9984096884727478,0.0015903929015621543
30174,0.0013022026978433132,0.9986977577209473
30175,0.0023381728678941727,0.997661828994751
30176,0.001073797233402729,0.9989262223243713
30177,0.0011120971757918596,0.9988879561424255
30178,0.9989621639251709,0.0010377928847447038
30179,0.9917258024215698,0.008274242281913757
30180,0.0011047081789001822,0.9988952875137329
30181,0.9995023012161255,0.0004976764903403819
30182,0.0011219847947359085,0.9988780617713928
30183,0.001207411172799766,0.9987925291061401
30184,0.0010925792157649994,0.9989074468612671
30185,0.0010975961340591311,0.998902440071106
30186,0.001212717266753316,0.9987873435020447
30187,0.013072654604911804,0.986927330493927
30188,0.0011445621494203806,0.998855471611023
30189,0.0010794939007610083,0.9989205598831177
30190,0.0011410601437091827,0.9988589286804199
30191,0.001144098467193544,0.9988559484481812
30192,0.9994795918464661,0.0005204435437917709
30193,0.9995057582855225,0.0004942736122757196
30194,0.0012525217607617378,0.9987474679946899
30195,0.0014707517111673951,0.9985291957855225
30196,0.12679782509803772,0.8732022047042847
30197,0.0011801156215369701,0.998819887638092
30198,0.0010625319555401802,0.9989374279975891
30199,0.0010873278370127082,0.9989126920700073
30200,0.0012147657107561827,0.9987851977348328
30201,0.001082138973288238,0.9989179372787476
30202,0.0011058852542191744,0.9988941550254822
30203,0.9994893074035645,0.0005106113385409117
30204,0.0010973032331094146,0.9989026784896851
30205,0.0010782040189951658,0.9989218711853027
30206,0.007272514048963785,0.992727518081665
