,negative,neutral,positive
80000,0.011963610537350178,0.23948772251605988,0.748548686504364
80001,0.04671860858798027,0.6355978846549988,0.3176835775375366
80002,0.0019509851699694991,0.03379420191049576,0.9642547965049744
80003,0.0017239208100363612,0.01142735593020916,0.9868487119674683
80004,0.1736765205860138,0.7074244022369385,0.11889907717704773
80005,0.06777644902467728,0.28102555871009827,0.6511979699134827
80006,0.5831596851348877,0.3182975649833679,0.09854275733232498
80007,0.0038389526307582855,0.03786918520927429,0.9582918286323547
80008,0.4214363098144531,0.37460359930992126,0.203960120677948
80009,0.059031445533037186,0.4403025209903717,0.5006660223007202
80010,0.0015357952797785401,0.007377824280411005,0.9910864233970642
80011,0.39917224645614624,0.429170161485672,0.17165759205818176
80012,0.003849235363304615,0.026284661144018173,0.969866156578064
80013,0.06854458898305893,0.25302454829216003,0.6784308552742004
80014,0.1369931846857071,0.7889127731323242,0.0740940049290657
80015,0.10790210217237473,0.3862473666667938,0.5058505535125732
80016,0.023388611152768135,0.03858240321278572,0.9380290508270264
80017,0.1449427604675293,0.25593680143356323,0.5991203784942627
80018,0.0029824399389326572,0.03787745535373688,0.9591401219367981
80019,0.0037521980702877045,0.016653669998049736,0.9795941114425659
80020,0.07282750308513641,0.32874876260757446,0.5984237194061279
80021,0.1369931846857071,0.7889127731323242,0.0740940049290657
80022,0.002244173316285014,0.007613594178110361,0.990142285823822
80023,0.0035837944597005844,0.049223221838474274,0.9471929669380188
80024,0.1369931846857071,0.7889127731323242,0.0740940049290657
80025,0.009975355118513107,0.2184361219406128,0.7715885639190674
80026,0.015867717564105988,0.15135382115840912,0.8327784538269043
80027,0.1369931846857071,0.7889127731323242,0.0740940049290657
80028,0.002579965628683567,0.008950320072472095,0.9884697198867798
80029,0.1369931846857071,0.7889127731323242,0.0740940049290657
80030,0.007085729390382767,0.0461844839155674,0.9467297792434692
80031,0.9509636163711548,0.04436356574296951,0.004672874230891466
80032,0.1369931846857071,0.7889127731323242,0.0740940049290657
80033,0.9163852334022522,0.0689440667629242,0.01467068213969469
80034,0.0037939464673399925,0.020188603550195694,0.976017415523529
80035,0.06655599921941757,0.23329006135463715,0.7001539468765259
80036,0.0744696781039238,0.4816860556602478,0.4438442885875702
80037,0.06886976212263107,0.20664556324481964,0.7244846820831299
80038,0.32904255390167236,0.4899989664554596,0.18095840513706207
80039,0.0062627168372273445,0.021279314532876015,0.9724579453468323
80040,0.0020875025074929,0.011195959523320198,0.9867165088653564
80041,0.039874058216810226,0.4642656743526459,0.49586033821105957
80042,0.1369931846857071,0.7889127731323242,0.0740940049290657
80043,0.19795005023479462,0.7102596163749695,0.09179029613733292
80044,0.012452642433345318,0.08745434880256653,0.9000930786132812
80045,0.015742946416139603,0.06626315414905548,0.9179939031600952
80046,0.8988049030303955,0.09100662171840668,0.010188470594584942
80047,0.0018770347815006971,0.025173326954245567,0.9729496240615845
80048,0.0017767478711903095,0.01244534831494093,0.9857778549194336
80049,0.001719574793241918,0.012666936963796616,0.9856135249137878
80050,0.004729390610009432,0.04399406909942627,0.9512766003608704
80051,0.02197694219648838,0.1128869503736496,0.8651360869407654
80052,0.001493629883043468,0.014685673639178276,0.9838206768035889
80053,0.0016395432176068425,0.006136773154139519,0.9922236204147339
80054,0.1898767054080963,0.35792768001556396,0.4521956443786621
80055,0.1369931846857071,0.7889127731323242,0.0740940049290657
80056,0.1369931846857071,0.7889127731323242,0.0740940049290657
80057,0.9592409133911133,0.036340780556201935,0.004418304190039635
80058,0.01121567189693451,0.10760322958230972,0.8811811208724976
80059,0.24743549525737762,0.27270373702049255,0.4798608124256134
80060,0.0061359703540802,0.17763769626617432,0.8162263631820679
80061,0.1369931846857071,0.7889127731323242,0.0740940049290657
80062,0.9699447751045227,0.026902245357632637,0.003152974648401141
80063,0.1369931846857071,0.7889127731323242,0.0740940049290657
80064,0.9663587808609009,0.02807270735502243,0.005568464286625385
80065,0.1369931846857071,0.7889127731323242,0.0740940049290657
80066,0.00234723137691617,0.0360063873231411,0.9616464376449585
80067,0.002681961515918374,0.011069387197494507,0.9862486720085144
80068,0.8298108577728271,0.1485251635313034,0.021663973107933998
80069,0.1369931846857071,0.7889127731323242,0.0740940049290657
80070,0.521397054195404,0.3056079149246216,0.17299504578113556
80071,0.14675483107566833,0.3982532322406769,0.4549919366836548
80072,0.656892716884613,0.3033248782157898,0.039782412350177765
80073,0.2068270593881607,0.28147435188293457,0.5116986036300659
80074,0.009019242599606514,0.0555262416601181,0.9354545474052429
80075,0.032881613820791245,0.133926123380661,0.8331922888755798
80076,0.1369931846857071,0.7889127731323242,0.0740940049290657
80077,0.2666615843772888,0.36416852474212646,0.36916983127593994
80078,0.1187153086066246,0.33616483211517334,0.5451198816299438
80079,0.002389068715274334,0.02367229200899601,0.9739385843276978
80080,0.42537251114845276,0.31949761509895325,0.255129873752594
80081,0.05852856487035751,0.06686919927597046,0.874602198600769
80082,0.8599579930305481,0.11618049442768097,0.02386152558028698
80083,0.5008394718170166,0.38235145807266235,0.11680905520915985
80084,0.006312821991741657,0.048875924199819565,0.9448112845420837
80085,0.0030965034384280443,0.0304856039583683,0.9664179086685181
80086,0.1369931846857071,0.7889127731323242,0.0740940049290657
80087,0.1369931846857071,0.7889127731323242,0.0740940049290657
80088,0.1369931846857071,0.7889127731323242,0.0740940049290657
80089,0.1369931846857071,0.7889127731323242,0.0740940049290657
80090,0.07755780220031738,0.19174154102802277,0.7307006120681763
80091,0.002072420669719577,0.01806797832250595,0.9798595309257507
80092,0.4891633093357086,0.36867281794548035,0.14216379821300507
80093,0.1369931846857071,0.7889127731323242,0.0740940049290657
80094,0.001794355921447277,0.016766678541898727,0.981438934803009
80095,0.23675177991390228,0.6112663149833679,0.1519819051027298
80096,0.014031300321221352,0.18509578704833984,0.8008729219436646
80097,0.5524248480796814,0.3495195209980011,0.09805559366941452
80098,0.003817844670265913,0.022418130189180374,0.9737640023231506
80099,0.16642586886882782,0.33243802189826965,0.5011361241340637
80100,0.007067929953336716,0.40212807059288025,0.5908039808273315
80101,0.0033899445552378893,0.027569662779569626,0.9690404534339905
80102,0.11132463067770004,0.6840887069702148,0.20458662509918213
80103,0.0049644820392131805,0.1600632220506668,0.8349723219871521
80104,0.1369931846857071,0.7889127731323242,0.0740940049290657
80105,0.00463187275454402,0.1923293173313141,0.8030388355255127
80106,0.0015667356783524156,0.005845063365995884,0.992588222026825
80107,0.0404851995408535,0.13871319591999054,0.8208016157150269
80108,0.005141522269695997,0.049862079322338104,0.9449963569641113
80109,0.0028650739695876837,0.013916779309511185,0.9832181930541992
80110,0.007809593342244625,0.020559784024953842,0.9716306328773499
80111,0.06509321928024292,0.1848709136247635,0.7500358819961548
